Step,Bx,By,Bz,Bm
28260,0.0837385,0.218424,2.30389,2.31573
28261,0.0838656,0.214687,2.27183,2.2835
28262,0.0889908,0.21209,2.28921,2.30074
28263,0.0910635,0.217731,2.28291,2.29507
28264,0.0883855,0.219379,2.32875,2.34073
28265,0.0852627,0.219341,2.35236,2.36411
28266,0.0878068,0.223323,2.35343,2.36563
28267,0.0875506,0.225054,2.34694,2.35933
28268,0.0861491,0.223767,2.33794,2.3502
28269,0.0797311,0.219185,2.35468,2.36621
28270,0.0814106,0.216697,2.37758,2.38882
28271,0.084031,0.216442,2.41238,2.42353
28272,0.0797809,0.215324,2.32843,2.33973
28273,0.0751956,0.21394,2.31551,2.32659
28274,0.0715522,0.219268,2.29376,2.30533
28275,0.0742233,0.216294,2.28304,2.29446
28276,0.0771323,0.210495,2.30064,2.31153
28277,0.0792476,0.209655,2.30281,2.31369
28278,0.0822207,0.211952,2.34635,2.35734
28279,0.0798847,0.208508,2.32837,2.33905
28280,0.0774043,0.208686,2.29528,2.30605
28281,0.0786069,0.207628,2.3011,2.31178
28282,0.0795927,0.210096,2.34224,2.35299
28283,0.076763,0.211124,2.35291,2.36361
28284,0.0761465,0.207262,2.3625,2.37279
28285,0.0804586,0.207342,2.35761,2.36808
28286,0.0833958,0.21205,2.33658,2.34767
28287,0.0827478,0.212106,2.37253,2.38343
28288,0.0806639,0.21767,2.37098,2.38232
28289,0.0721913,0.221458,2.33468,2.34627
28290,0.0695401,0.222676,2.34106,2.35265
28291,0.0706746,0.220346,2.34775,2.35912
28292,0.0694696,0.22065,2.32578,2.33725
28293,0.0682614,0.220873,2.34478,2.35615
28294,0.0674111,0.222398,2.37595,2.38729
28295,0.0676291,0.222983,2.41049,2.42172
28296,0.0694939,0.222844,2.35849,2.37002
28297,0.0661829,0.228238,2.38343,2.39524
28298,0.0672892,0.230555,2.36109,2.37328
28299,0.0710031,0.231588,2.40469,2.41686
28300,0.0710286,0.231131,2.39139,2.40358
28301,0.0720747,0.229016,2.39613,2.40813
28302,0.0719531,0.233158,2.37056,2.38308
28303,0.0658049,0.234535,2.3567,2.36926
28304,0.0618096,0.233344,2.36684,2.37912
28305,0.0632684,0.234139,2.3663,2.37869
28306,0.0647827,0.234224,2.40919,2.42142
28307,0.0686804,0.231882,2.38919,2.4014
28308,0.0655658,0.235345,2.37006,2.38262
28309,0.0637699,0.235697,2.41383,2.42615
28310,0.0620268,0.23927,2.40763,2.42028
28311,0.0604191,0.242519,2.37544,2.38855
28312,0.0609297,0.243621,2.37239,2.38565
28313,0.0621117,0.244674,2.38745,2.40076
28314,0.0615933,0.246721,2.37545,2.38902
28315,0.0634895,0.245664,2.3789,2.39239
28316,0.0617193,0.243351,2.40049,2.41359
28317,0.0587915,0.247022,2.38892,2.40237
28318,0.0572775,0.245081,2.40638,2.4195
28319,0.0608159,0.242577,2.42809,2.44093
28320,0.0609658,0.246153,2.37731,2.39079
28321,0.056474,0.246185,2.3564,2.3699
28322,0.0535404,0.248863,2.35384,2.36756
28323,0.0545775,0.250821,2.34426,2.35827
28324,0.0608076,0.247463,2.32832,2.34222
28325,0.0635989,0.251235,2.33795,2.35227
28326,0.0592717,0.253675,2.37965,2.39386
28327,0.0571177,0.253942,2.36899,2.38325
28328,0.0598245,0.249593,2.41012,2.42375
28329,0.0643739,0.250883,2.41703,2.43087
28330,0.0655459,0.249659,2.44081,2.45442
28331,0.0625636,0.24523,2.42097,2.43417
28332,0.0584007,0.247722,2.3623,2.37597
28333,0.0561652,0.251643,2.38043,2.39435
28334,0.055881,0.249953,2.39681,2.41045
28335,0.0559929,0.251385,2.38327,2.39715
28336,0.0599485,0.252494,2.36458,2.37878
28337,0.0619027,0.25063,2.36888,2.3829
28338,0.0619719,0.246196,2.38393,2.39741
28339,0.0613381,0.243173,2.37369,2.3869
28340,0.0630545,0.239806,2.41619,2.42888
28341,0.0647648,0.238341,2.45414,2.46653
28342,0.0622989,0.237684,2.42538,2.4378
28343,0.0590864,0.232501,2.43993,2.45169
28344,0.0586833,0.232287,2.40204,2.41396
28345,0.0583599,0.236557,2.36998,2.38247
28346,0.0586255,0.235595,2.37351,2.38589
28347,0.0595027,0.233277,2.37487,2.38704
28348,0.0613234,0.232693,2.38155,2.39368
28349,0.0575175,0.22825,2.35133,2.36308
28350,0.0570714,0.231643,2.35655,2.36859
28351,0.0562456,0.227292,2.33575,2.34746
28352,0.0582679,0.22617,2.35545,2.367
28353,0.0573686,0.228886,2.36037,2.37213
28354,0.055788,0.227321,2.33947,2.35115
28355,0.0518654,0.225933,2.31758,2.32914
28356,0.0503228,0.230591,2.31703,2.32902
28357,0.0491999,0.234416,2.36868,2.38076
28358,0.051117,0.232013,2.37459,2.38644
28359,0.049387,0.235543,2.34727,2.35957
28360,0.0515555,0.233973,2.34431,2.35652
28361,0.0474584,0.235153,2.37873,2.3908
28362,0.0545103,0.230318,2.37622,2.38798
28363,0.05781,0.22559,2.37868,2.39006
28364,0.0597384,0.228632,2.35545,2.36727
28365,0.0605325,0.22776,2.38588,2.39749
28366,0.0599771,0.223549,2.40992,2.42101
28367,0.0602116,0.225802,2.3621,2.37363
28368,0.0601964,0.224855,2.35389,2.36537
28369,0.0666362,0.226387,2.37306,2.38476
28370,0.0662714,0.228891,2.36627,2.37824
28371,0.0661068,0.226939,2.36814,2.37991
28372,0.0663632,0.222931,2.39098,2.40226
28373,0.0710206,0.226304,2.4044,2.41607
28374,0.0723548,0.225991,2.43569,2.44722
28375,0.067992,0.223564,2.40024,2.41159
28376,0.0677428,0.227293,2.40362,2.41529
28377,0.0693938,0.225118,2.40685,2.41835
28378,0.0691348,0.226712,2.4305,2.44203
28379,0.0667032,0.225493,2.38712,2.39867
28380,0.0637399,0.221122,2.38726,2.39832
28381,0.064903,0.222954,2.39289,2.40413
28382,0.066538,0.22339,2.38375,2.39512
28383,0.0637961,0.222925,2.39486,2.40606
28384,0.0683445,0.222845,2.36374,2.37521
28385,0.0690005,0.223274,2.37607,2.38753
28386,0.0755223,0.217817,2.38619,2.3973
28387,0.0768005,0.218438,2.40142,2.41256
28388,0.0826381,0.214373,2.42061,2.43149
28389,0.0842879,0.219009,2.42338,2.43472
28390,0.0806395,0.218043,2.42553,2.43664
28391,0.0805305,0.220066,2.38241,2.39391
28392,0.0826412,0.224286,2.40796,2.4198
28393,0.0824684,0.228741,2.42624,2.4384
28394,0.0847656,0.230647,2.43067,2.44306
28395,0.0800875,0.229286,2.40185,2.4141
28396,0.0806604,0.22858,2.36197,2.37438
28397,0.0833329,0.224509,2.40276,2.41467
28398,0.084053,0.226328,2.39285,2.405
28399,0.0829382,0.227121,2.37277,2.38506
28400,0.0821546,0.226129,2.41405,2.42601
28401,0.0833853,0.226687,2.46201,2.47383
28402,0.087445,0.225415,2.46152,2.47336
28403,0.0852291,0.220593,2.45916,2.4705
28404,0.0923126,0.221948,2.46992,2.48159
28405,0.0943186,0.225419,2.48674,2.49871
28406,0.0906752,0.232285,2.44489,2.45757
28407,0.0894165,0.232448,2.39313,2.40605
28408,0.0912496,0.232833,2.36875,2.38191
28409,0.0892146,0.231978,2.39315,2.40602
28410,0.0901366,0.227304,2.39523,2.40767
28411,0.0940404,0.225555,2.3848,2.39729
28412,0.0925853,0.23157,2.41472,2.42757
28413,0.0894261,0.230804,2.39883,2.41157
28414,0.0869911,0.23307,2.3447,2.35786
28415,0.0869956,0.234401,2.33246,2.34582
28416,0.0879413,0.238534,2.35185,2.36556
28417,0.0869314,0.23749,2.36329,2.37678
28418,0.0860852,0.235528,2.33989,2.35329
28419,0.0865878,0.232091,2.35381,2.36681
28420,0.0859753,0.234055,2.35829,2.37144
28421,0.0860219,0.238463,2.35342,2.36704
28422,0.0863615,0.236144,2.37806,2.39132
28423,0.0835974,0.237247,2.30423,2.31792
28424,0.0788058,0.234206,2.32134,2.33446
28425,0.0779727,0.233535,2.35183,2.36468
28426,0.0784078,0.233281,2.35188,2.36472
28427,0.0803572,0.233706,2.3224,2.33551
28428,0.0813126,0.233819,2.31146,2.32468
28429,0.0782936,0.23409,2.33547,2.34848
28430,0.0828782,0.233415,2.32266,2.33583
28431,0.080506,0.23184,2.32617,2.33908
28432,0.0814002,0.231421,2.37325,2.38589
28433,0.0849559,0.225774,2.40613,2.4182
28434,0.089157,0.22038,2.38826,2.40007
28435,0.0887652,0.221117,2.40706,2.41883
28436,0.0865364,0.222222,2.39992,2.41174
28437,0.0864158,0.222085,2.35338,2.36542
28438,0.0852442,0.220512,2.34368,2.35557
28439,0.0897662,0.220285,2.35659,2.36856
28440,0.0943412,0.220799,2.37917,2.39126
28441,0.0974989,0.219959,2.39828,2.41032
28442,0.0960822,0.21579,2.37424,2.38596
28443,0.0939425,0.215233,2.3561,2.36777
28444,0.0953903,0.217837,2.3933,2.40508
28445,0.0943816,0.215706,2.41084,2.42231
28446,0.0922756,0.216304,2.37194,2.38357
28447,0.0908497,0.215146,2.38353,2.39495
28448,0.0874192,0.215259,2.39877,2.41
28449,0.0877699,0.217853,2.39196,2.40346
28450,0.089894,0.214756,2.41375,2.42495
28451,0.0893244,0.215183,2.39492,2.40623
28452,0.0823084,0.219686,2.37974,2.39127
28453,0.0832845,0.221473,2.41585,2.42741
28454,0.0846406,0.220226,2.41948,2.43096
28455,0.0825916,0.218526,2.40183,2.41316
28456,0.0789796,0.219477,2.42454,2.43573
28457,0.0777598,0.215931,2.41355,2.42443
28458,0.0794434,0.2141,2.48167,2.49215
28459,0.0811306,0.216944,2.43756,2.44854
28460,0.0797158,0.217317,2.41304,2.42412
28461,0.0809518,0.216874,2.39746,2.40861
28462,0.0803271,0.219484,2.40338,2.41472
28463,0.0859927,0.21932,2.42952,2.44092
28464,0.0893446,0.220269,2.39299,2.40477
28465,0.0856936,0.221746,2.38482,2.39664
28466,0.0876757,0.220215,2.38922,2.40095
28467,0.0850443,0.225717,2.36433,2.37661
28468,0.0873915,0.225962,2.41845,2.43055
28469,0.0828162,0.226835,2.43025,2.44222
28470,0.0794335,0.226297,2.41718,2.42905
28471,0.081492,0.228138,2.41358,2.4257
28472,0.0863658,0.228679,2.40569,2.41807
28473,0.0889799,0.223648,2.42113,2.43307
28474,0.0941609,0.226238,2.40125,2.41372
28475,0.0954896,0.228246,2.40847,2.42114
28476,0.0923561,0.234333,2.39147,2.4047
28477,0.0887361,0.23329,2.36381,2.37695
28478,0.0913813,0.228912,2.39712,2.40976
28479,0.0895224,0.231187,2.39005,2.40288
28480,0.0883357,0.23093,2.36713,2.38
28481,0.0881176,0.230695,2.38056,2.39334
28482,0.0906713,0.228523,2.37802,2.3907
28483,0.0901423,0.233418,2.36248,2.3757
28484,0.090612,0.232377,2.33882,2.35208
28485,0.093133,0.233252,2.34404,2.35745
28486,0.0947118,0.238668,2.37012,2.38399
28487,0.0957622,0.236975,2.3433,2.3572
28488,0.0911264,0.235162,2.31831,2.33199
28489,0.0880283,0.236048,2.29667,2.31045
28490,0.0815793,0.240287,2.32948,2.34326
28491,0.0816419,0.23577,2.33478,2.34807
28492,0.0802582,0.236877,2.35676,2.36999
28493,0.084771,0.236523,2.37156,2.38484
28494,0.0829702,0.236902,2.36518,2.37846
28495,0.0813392,0.233931,2.36038,2.37334
28496,0.0841695,0.234561,2.33835,2.35159
28497,0.0854583,0.233103,2.35954,2.37256
28498,0.0829376,0.233366,2.35243,2.36544
28499,0.0785261,0.232662,2.3336,2.34649
28500,0.0782146,0.233299,2.32061,2.33362
28501,0.0803131,0.232271,2.36091,2.37367
28502,0.0854068,0.237428,2.34965,2.36316
28503,0.0853258,0.232636,2.3802,2.39306
28504,0.0822343,0.228959,2.36536,2.37784
28505,0.0843427,0.227384,2.37312,2.38548
28506,0.0892301,0.230367,2.36512,2.37799
28507,0.0913818,0.231741,2.39233,2.40527
28508,0.0839591,0.23032,2.36314,2.37582
28509,0.0830973,0.235866,2.35584,2.36907
28510,0.087167,0.233275,2.35574,2.36887
28511,0.0884206,0.232308,2.35256,2.36565
28512,0.0869985,0.234088,2.36996,2.38308
28513,0.0857088,0.235716,2.37494,2.38815
28514,0.0821912,0.233612,2.39463,2.4074
28515,0.0803226,0.231385,2.38894,2.40146
28516,0.0770122,0.235182,2.4076,2.42028
28517,0.0779211,0.232674,2.41528,2.42771
28518,0.0776219,0.22805,2.37953,2.39169
28519,0.0770491,0.226369,2.35275,2.36487
28520,0.08167,0.227281,2.36898,2.38126
28521,0.0870192,0.230634,2.37691,2.38966
28522,0.0851738,0.225731,2.37474,2.38697
28523,0.0822515,0.223613,2.3446,2.35667
28524,0.08067,0.22618,2.33349,2.34581
28525,0.0821922,0.224887,2.39115,2.40311
28526,0.0823525,0.221713,2.4412,2.45263
28527,0.0791605,0.22025,2.4286,2.43986
28528,0.077018,0.216578,2.41118,2.42211
28529,0.0782829,0.215951,2.40478,2.41572
28530,0.0760251,0.21667,2.38316,2.3942
28531,0.0744959,0.21616,2.35983,2.37088
28532,0.0724955,0.215939,2.3636,2.37455
28533,0.0770346,0.219784,2.38991,2.40123
28534,0.0811295,0.219142,2.38224,2.39367
28535,0.0814049,0.214718,2.39866,2.40963
28536,0.0741473,0.217706,2.40179,2.41277
28537,0.0731983,0.219003,2.43404,2.44497
28538,0.0737416,0.220167,2.4163,2.42743
28539,0.0733079,0.22035,2.43244,2.4435
28540,0.0772597,0.222677,2.44625,2.45757
28541,0.0820409,0.218429,2.43008,2.44126
28542,0.0823838,0.215896,2.43426,2.4452
28543,0.0895095,0.216144,2.45016,2.46131
28544,0.0924795,0.218582,2.44851,2.45998
28545,0.0918417,0.222272,2.45655,2.4683
28546,0.0854435,0.220111,2.45376,2.46509
28547,0.0831522,0.219756,2.43318,2.4445
28548,0.0857659,0.223006,2.44941,2.46104
28549,0.0890222,0.223197,2.47084,2.4825
28550,0.0872528,0.215995,2.48916,2.50004
28551,0.086212,0.213575,2.4642,2.47494
28552,0.0865016,0.21297,2.43361,2.44444
28553,0.0898799,0.211544,2.43984,2.45064
28554,0.0939794,0.213043,2.43481,2.44592
28555,0.0908665,0.217861,2.38917,2.4008
28556,0.0912989,0.21824,2.43747,2.44892
28557,0.0888938,0.217116,2.44502,2.45625
28558,0.0901484,0.21612,2.44301,2.45421
28559,0.0872267,0.21197,2.44965,2.46035
28560,0.087649,0.214312,2.48236,2.49313
28561,0.0840984,0.213401,2.49408,2.5046
28562,0.0867121,0.20753,2.48827,2.49841
28563,0.0893028,0.207322,2.4823,2.49254
28564,0.0925264,0.207977,2.47961,2.49004
28565,0.0938041,0.20512,2.48174,2.49197
28566,0.097884,0.204065,2.42415,2.43469
28567,0.0943528,0.210108,2.41537,2.42633
28568,0.0928749,0.214543,2.39944,2.41081
28569,0.0909923,0.214963,2.36561,2.37709
28570,0.0907057,0.215797,2.37113,2.38266
28571,0.0893545,0.216133,2.38748,2.39891
28572,0.088333,0.217905,2.42851,2.43986
28573,0.0880932,0.212764,2.40474,2.41574
28574,0.0823712,0.211674,2.40595,2.41665
28575,0.0805307,0.212527,2.41177,2.42246
28576,0.0779345,0.213886,2.39455,2.40534
28577,0.0763944,0.218943,2.35287,2.36427
28578,0.0774009,0.220812,2.38,2.39148
28579,0.074193,0.219571,2.41609,2.42718
28580,0.0756782,0.223311,2.38408,2.39571
28581,0.0784557,0.21835,2.43902,2.45003
28582,0.0829783,0.218533,2.42904,2.44026
28583,0.0817236,0.217744,2.44798,2.459
28584,0.0825841,0.217924,2.47387,2.48483
28585,0.0802941,0.214291,2.46612,2.47671
28586,0.0826692,0.215521,2.48811,2.4988
28587,0.0830492,0.215979,2.48397,2.49473
28588,0.0803063,0.217883,2.50463,2.51538
28589,0.0780134,0.214836,2.45731,2.46792
28590,0.078452,0.215866,2.51295,2.52342
28591,0.0796172,0.222606,2.46354,2.47485
28592,0.0812353,0.220788,2.42778,2.43915
28593,0.0753571,0.21825,2.44226,2.45315
28594,0.0750764,0.21798,2.44371,2.45456
28595,0.0750894,0.218738,2.47149,2.48229
28596,0.0793169,0.210704,2.48129,2.49149
28597,0.0743497,0.212654,2.46791,2.47817
28598,0.07781,0.210068,2.46741,2.47755
28599,0.075196,0.209887,2.43622,2.4464
28600,0.0699786,0.207926,2.47508,2.48478
28601,0.0699924,0.21053,2.46001,2.47
28602,0.0703815,0.212744,2.45105,2.46127
28603,0.0686488,0.21309,2.4467,2.45692
28604,0.0662039,0.215181,2.4432,2.45355
28605,0.0669954,0.214444,2.46394,2.47416
28606,0.066328,0.215399,2.45421,2.46454
28607,0.0664726,0.217934,2.45219,2.46276
28608,0.0680069,0.218053,2.44022,2.45089
28609,0.0660356,0.216228,2.42426,2.43478
28610,0.0643463,0.216506,2.39886,2.40947
28611,0.06677,0.220147,2.41831,2.42923
28612,0.0679924,0.218937,2.43735,2.44811
28613,0.0739474,0.216945,2.42417,2.43498
28614,0.0752649,0.214303,2.42857,2.43916
28615,0.0790842,0.217027,2.46811,2.4789
28616,0.0744338,0.218215,2.46673,2.47748
28617,0.0759837,0.214231,2.50458,2.51487
28618,0.0790948,0.215677,2.53565,2.54603
28619,0.079265,0.219559,2.53808,2.54879
28620,0.081584,0.214174,2.51908,2.52948
28621,0.0815192,0.210688,2.5405,2.55052
28622,0.0827094,0.211595,2.51393,2.52418
28623,0.0798277,0.214328,2.49843,2.50888
28624,0.0779951,0.212759,2.45519,2.46563
28625,0.0782764,0.216027,2.46041,2.47112
28626,0.0783199,0.216593,2.50227,2.51285
28627,0.0799068,0.216825,2.46596,2.47676
28628,0.0822462,0.215119,2.44889,2.4597
28629,0.0829778,0.213679,2.4495,2.4602
28630,0.0845257,0.216894,2.44636,2.45741
28631,0.0814641,0.216613,2.47221,2.48302
28632,0.0794653,0.216446,2.44173,2.4526
28633,0.0751217,0.212673,2.43625,2.44667
28634,0.0801658,0.214447,2.43393,2.44467
28635,0.0811865,0.217088,2.42136,2.43242
28636,0.0773411,0.216933,2.43668,2.44754
28637,0.0722454,0.214459,2.42233,2.43287
28638,0.0769093,0.214163,2.43328,2.4439
28639,0.0780257,0.21887,2.43269,2.44376
28640,0.0767487,0.218622,2.40875,2.41987
28641,0.0712041,0.219546,2.35739,2.36866
28642,0.0755929,0.22268,2.39375,2.40527
28643,0.0834743,0.22115,2.38399,2.39568
28644,0.0856877,0.215249,2.3985,2.40966
28645,0.0865361,0.210631,2.44523,2.45581
28646,0.0836657,0.215958,2.45183,2.46274
28647,0.0785105,0.217552,2.40727,2.41836
28648,0.0757756,0.219584,2.42019,2.43131
28649,0.0757068,0.221466,2.42975,2.44099
28650,0.0764125,0.222021,2.45457,2.46577
28651,0.0783284,0.217281,2.42057,2.43157
28652,0.0800063,0.214809,2.40409,2.41499
28653,0.0825665,0.214121,2.44609,2.45683
28654,0.0810499,0.213587,2.4445,2.45515
28655,0.0814163,0.212342,2.4339,2.4445
28656,0.0812065,0.207461,2.43635,2.44652
28657,0.0778722,0.204441,2.43452,2.44433
28658,0.0824041,0.206611,2.46744,2.47744
28659,0.0870897,0.208218,2.47946,2.48972
28660,0.0893115,0.206445,2.46424,2.47449
28661,0.0860087,0.20279,2.46019,2.47003
28662,0.0878657,0.205376,2.44209,2.45228
28663,0.0870749,0.208092,2.41691,2.42742
28664,0.0835618,0.206157,2.40574,2.416
28665,0.0851862,0.204612,2.36602,2.37638
28666,0.0833676,0.203694,2.39911,2.40919
28667,0.0825302,0.201049,2.43447,2.44415
28668,0.0785841,0.197528,2.41152,2.42088
28669,0.0735321,0.198014,2.42189,2.43108
28670,0.0700172,0.206768,2.43112,2.4409
28671,0.0663912,0.21174,2.41194,2.42213
28672,0.067906,0.209028,2.43991,2.44978
28673,0.0724768,0.207477,2.48871,2.49839
28674,0.0708045,0.206869,2.47033,2.47999
28675,0.0728931,0.203491,2.45528,2.46477
28676,0.0706238,0.201432,2.41296,2.42238
28677,0.0751374,0.203129,2.42614,2.43579
28678,0.0716606,0.202281,2.44168,2.45109
28679,0.0690801,0.202895,2.42768,2.43712
28680,0.0698661,0.200234,2.43318,2.4424
28681,0.0705448,0.199402,2.42931,2.4385
28682,0.0727642,0.202715,2.42604,2.43558
28683,0.0771855,0.198281,2.45538,2.46458
28684,0.0761539,0.194141,2.42706,2.436
28685,0.0726819,0.194815,2.41238,2.42132
28686,0.0800304,0.196779,2.42298,2.43227
28687,0.0859992,0.200348,2.41595,2.42577
28688,0.0832421,0.200832,2.41889,2.42864
28689,0.0800649,0.202573,2.40995,2.41977
28690,0.0843405,0.202096,2.45285,2.46261
28691,0.0891153,0.20357,2.47182,2.48179
28692,0.0854297,0.200073,2.46161,2.4712
28693,0.0787705,0.206591,2.45036,2.46031
28694,0.0754873,0.205587,2.46013,2.46986
28695,0.0751003,0.206217,2.45005,2.45986
28696,0.077822,0.202354,2.45934,2.46888
28697,0.0767967,0.202609,2.48733,2.49674
28698,0.0814094,0.205394,2.42907,2.4391
28699,0.0816451,0.201558,2.39951,2.40934
28700,0.0847309,0.205676,2.40201,2.41228
28701,0.0851084,0.205183,2.42733,2.43747
28702,0.084231,0.204964,2.43314,2.44321
28703,0.0843139,0.204136,2.41712,2.42719
28704,0.0842733,0.204317,2.42125,2.43132
28705,0.083964,0.204562,2.43613,2.44615
28706,0.0860532,0.206174,2.46487,2.47498
28707,0.0869147,0.206525,2.46485,2.47501
28708,0.0838144,0.208593,2.43725,2.44759
28709,0.0769783,0.211604,2.42451,2.43494
28710,0.0770647,0.21574,2.45742,2.46807
28711,0.0790878,0.217955,2.44254,2.45352
28712,0.0754844,0.220064,2.45204,2.46306
28713,0.0720858,0.22071,2.50135,2.5121
28714,0.0721133,0.21883,2.53174,2.5422
28715,0.0776631,0.213684,2.57155,2.58158
28716,0.0764993,0.207225,2.58586,2.59528
28717,0.0756167,0.211998,2.57501,2.58483
28718,0.0777416,0.216745,2.59693,2.60712
28719,0.081293,0.215102,2.57254,2.58279
28720,0.0804199,0.218,2.53998,2.55058
28721,0.0836796,0.219358,2.54448,2.55528
28722,0.0889743,0.216049,2.54205,2.55276
28723,0.0872145,0.212986,2.52628,2.53674
28724,0.0908769,0.211416,2.50867,2.5192
28725,0.0914391,0.2146,2.52735,2.53809
28726,0.0887763,0.216617,2.51829,2.52914
28727,0.0859696,0.212624,2.52759,2.53798
28728,0.0830265,0.212703,2.49531,2.50574
28729,0.0854215,0.214748,2.54272,2.5532
28730,0.082821,0.217807,2.55349,2.5641
28731,0.0761949,0.216323,2.5192,2.52962
28732,0.0749095,0.213687,2.52312,2.53326
28733,0.0805538,0.21829,2.51218,2.52294
28734,0.0812215,0.219776,2.52124,2.5321
28735,0.0824882,0.221508,2.51801,2.52908
28736,0.0755133,0.216666,2.52985,2.54023
28737,0.0709785,0.216957,2.52136,2.53167
28738,0.07297,0.214886,2.53215,2.54229
28739,0.0778313,0.211474,2.55067,2.5606
28740,0.0748397,0.207866,2.52945,2.53908
28741,0.0696292,0.208309,2.51604,2.52561
28742,0.0695972,0.210903,2.50356,2.51339
28743,0.074595,0.210366,2.48514,2.49515
28744,0.0763928,0.207839,2.45034,2.46033
28745,0.077952,0.208639,2.4842,2.49416
28746,0.0775769,0.210683,2.46496,2.47517
28747,0.0805322,0.207094,2.46603,2.47602
28748,0.0752903,0.204556,2.49546,2.50496
28749,0.0724294,0.206842,2.49982,2.50941
28750,0.0688423,0.205506,2.53289,2.54214
28751,0.069088,0.201339,2.51474,2.52374
28752,0.0720641,0.203145,2.54328,2.55239
28753,0.0781869,0.202383,2.59102,2.60008
28754,0.0793592,0.199301,2.5548,2.56379
28755,0.0781758,0.198256,2.52749,2.53646
28756,0.0770799,0.200556,2.52049,2.52963
28757,0.0765327,0.200121,2.53071,2.53977
28758,0.0749985,0.203075,2.47928,2.48871
28759,0.0744442,0.199941,2.47798,2.48715
28760,0.0722712,0.195038,2.47605,2.48477
28761,0.0719194,0.195124,2.48122,2.48992
28762,0.0750675,0.194058,2.4978,2.50645
28763,0.0733246,0.192459,2.50732,2.51576
28764,0.071424,0.195943,2.49073,2.49945
28765,0.0735059,0.19593,2.4547,2.4636
28766,0.0768858,0.200171,2.45735,2.46668
28767,0.0760424,0.196987,2.42518,2.43435
28768,0.0755519,0.197295,2.44413,2.45325
28769,0.0767228,0.196884,2.45673,2.4658
28770,0.0780218,0.195508,2.4418,2.45086
28771,0.0738674,0.19549,2.4699,2.47872
28772,0.0728076,0.196887,2.47279,2.48168
28773,0.071722,0.195771,2.47268,2.48145
28774,0.074007,0.191297,2.46939,2.47789
28775,0.0771567,0.190662,2.49116,2.49963
28776,0.0834472,0.188669,2.50667,2.51515
28777,0.0785778,0.192185,2.53148,2.53998
28778,0.0764148,0.187539,2.4756,2.48387
28779,0.0758303,0.192985,2.43924,2.44804
28780,0.0758972,0.200227,2.42277,2.43222
28781,0.0751968,0.200676,2.44931,2.45866
28782,0.0711514,0.200963,2.45178,2.46103
28783,0.0695895,0.202473,2.46082,2.47012
28784,0.0700388,0.200516,2.51547,2.52442
28785,0.0727574,0.200937,2.51983,2.52887
28786,0.0785337,0.203379,2.51422,2.52365
28787,0.0795489,0.200953,2.5398,2.54898
28788,0.0726871,0.203713,2.51397,2.52325
28789,0.0729886,0.209305,2.48358,2.49346
28790,0.0742766,0.209049,2.46273,2.4727
28791,0.0757645,0.212326,2.49299,2.50316
28792,0.0728399,0.212186,2.45658,2.4668
28793,0.0742893,0.21458,2.5046,2.51487
28794,0.0770911,0.211267,2.47616,2.48635
28795,0.078135,0.213123,2.50217,2.51244
28796,0.0773467,0.218896,2.53266,2.54328
28797,0.0757356,0.218808,2.51622,2.52685
28798,0.0749269,0.216309,2.5075,2.51793
28799,0.0748441,0.215782,2.49464,2.50507
28800,0.0705397,0.223748,2.48305,2.49411
28801,0.0716431,0.220318,2.43971,2.45069
28802,0.0685946,0.226558,2.42707,2.43859
28803,0.0690592,0.227989,2.41394,2.42567
28804,0.0651949,0.229234,2.44898,2.46055
28805,0.0644161,0.229501,2.46203,2.47354
28806,0.0649172,0.226954,2.45477,2.46609
28807,0.0658552,0.222977,2.46527,2.47621
28808,0.0673165,0.223976,2.47014,2.48119
28809,0.0712955,0.224957,2.51281,2.52386
28810,0.0693094,0.223121,2.52893,2.5397
28811,0.0697222,0.224642,2.47426,2.48541
28812,0.0692704,0.223527,2.45644,2.46757
28813,0.0674954,0.225847,2.42384,2.43528
28814,0.0647117,0.225346,2.41252,2.42389
28815,0.0631762,0.226048,2.39401,2.40549
28816,0.0639785,0.228033,2.44028,2.45174
28817,0.0654547,0.224501,2.42742,2.43866
28818,0.0668567,0.224906,2.43551,2.44678
28819,0.0641728,0.221308,2.41967,2.43062
28820,0.0616885,0.224889,2.46521,2.47622
28821,0.0614143,0.227325,2.46958,2.48078
28822,0.062591,0.223095,2.43801,2.44899
28823,0.0660981,0.222699,2.47726,2.48813
28824,0.0654243,0.226184,2.49749,2.50856
28825,0.0630218,0.226534,2.52258,2.53351
28826,0.0606994,0.221507,2.55477,2.56508
28827,0.0596648,0.230393,2.56076,2.57179
28828,0.0578557,0.229614,2.57205,2.58293
28829,0.0607222,0.228549,2.54965,2.56059
28830,0.0592745,0.224997,2.57586,2.58634
28831,0.0600005,0.222867,2.58815,2.59842
28832,0.0610869,0.221823,2.59771,2.60788
28833,0.0613835,0.216388,2.59331,2.60304
28834,0.0602279,0.213335,2.52218,2.53191
28835,0.0566331,0.214113,2.49232,2.50214
28836,0.0574879,0.214332,2.53087,2.54058
28837,0.0577266,0.217969,2.50325,2.51339
28838,0.0600139,0.216408,2.50064,2.51071
28839,0.0663931,0.216085,2.51298,2.52313
28840,0.0641483,0.215919,2.54714,2.55708
28841,0.0616735,0.216968,2.52115,2.53122
28842,0.0645243,0.215265,2.51205,2.52208
28843,0.0618397,0.21333,2.54357,2.55325
28844,0.0614224,0.211092,2.51311,2.52271
